seqname,tax_id
A00001964,f__Halobacteriaceae
A00001965,g__Desulfurococcus
A00001966,g__Archaeoglobus
A00000163,g__Ureaplasma
A00000161n0,f__Entomoplasmataceae
A00000161n1,f__Entomoplasmataceae
A00000167n0,g__Mycoplasma
A00000167n1,g__Mycoplasma
A00000169,g__Ureaplasma
A00000189,g__Pasteurella
A00001363,g__Taylorella
A00001361,f__Helicobacteraceae
A00001367,f__Desulfurobacteriaceae
A00001364,g__Terriglobus
A00000181,g__Nitrosococcus
A00000180,g__Nitrobacter
A00000183,g__Nitrosomonas
A00000182,g__Nitrosomonas
A00000185,g__Nocardia
A00000184,f__Nitrosomonadaceae
A00000187,f__[Halobacillaceae]
A00000186,g__Anabaena_Nostoc
A00003458,f__Acetobacteraceae
A00001049,g__Crocosphaera
A00000505,g__Novosphingobium
A00000504,g__Mycoplasma
A00000507,g__Desulfotomaculum
A00000506,g__Orientia
A00000501,g__Mycobacterium
A00000500,g__Methanothermobacter
A00004084,f__Rhodobacteraceae
A00004086,g__Candidatus_Pelagibacter
A00004087,c__Gammaproteobacteria
A00000509,g__Chlorobium
A00000508,g__Polynucleobacter
A00001106,g__Planctomyces
A00001107,g__Prevotella
A00001104,g__Nocardiopsis
A00001102,f__Halobacteriaceae
A00001103,g__Nitrosococcus
A00000987,g__Acidaminococcus
A00001101n0,g__Mycoplasma
A00001101n1,g__Mycoplasma
A00000989,g__Anaplasma
A00001109,g__Rhodobacter
A00001296,f__Flavobacteriaceae
A00001297,f__Flavobacteriaceae
A00001295,g__Nitrospira
A00001291,f__Deferribacteraceae
A00001298,g__Peptoclostridium
A00001299,g__Deinococcus
A00002925,g__Streptococcus
A00001047,f__Promicromonosporaceae
A00002927,g__Frankia
A00002921,g__Yersinia
A00002923,g__Pseudomonas
A00002922,g__Streptococcus
A00001564,f__Micromonosporaceae
A00001565,g__Vibrio
A00001566,g__Weissella
A00004263,g__Oligella
A00001560,g__Treponema
A00001561,g__Treponema
A00001563,g__Treponema
A00004268,g__Rahnella
A00004269,g__Lachnoclostridium
A00000213,g__Psychrobacter
A00000212,g__Psychrobacter
A00000215,g__Cupriavidus
A00000214,g__Cupriavidus
A00000217,g__Rhodococcus
A00000216,g__Ralstonia
A00002036n0,g__Bacillus
A00002036n1,g__Bacillus
A00002035,f__Cyclobacteriaceae
A00001039,g__Sulfurospirillum
A00001748,f__Desulfohalobiaceae
A00001749,g__Bacteroides
A00002031,g__Sphingomonas
A00002030,g__Streptomyces
A00001744,g__Sphingobacterium
A00001745,g__Flexispira
A00001746,g__Porphyromonas
A00001031,f__Leptotrichaceae
A00001036,g__Streptococcus
A00001741,g__Bacteroides
A00001742,g__Capnocytophaga
A00002038,g__Corynebacterium
A00001580,g__Chlamydophila
A00001587,g__Corynebacterium
A00002723,g__Eubacterium
A00002532,g__Enterobacter
A00000124,f__Rhodobacteraceae
A00002726,g__Streptomyces
A00000123,g__Idiomarina
A00002728,c__Actinobacteria
A00000122,f__Hyphomonadaceae
A00003452,f__[Balneolaceae]
A00002458,f__[Balneolaceae]
A00002109n0,g__Dorea
A00002109n1,g__Dorea
A00002108,g__Rhizobium
A00003456,g__Sulfitobacter
A00003455,g__Paracoccus
A00003988,g__Streptomyces
A00002102,g__Bacillus
A00002453,g__Rickettsia
A00002452,f__Neisseriaceae
A00002107,f__Rhodobacteraceae
A00002104,g__Thermaerobacter
A00001634,g__Shewanella
A00002535,f__Chitinophagaceae
A00003855,g__Listeria
A00003852,f__Peptostreptococcaceae
A00003853,f__Saprospiraceae
A00003851,g__Bacillus
A00002586,g__Legionella
A00002857,g__Niastella
A00002583,g__Mycobacterium
A00003529,g__Alistipes
A00003524,g__Psychromonas
A00003525,g__Geobacillus
A00002859,g__Arthrospira
A00003523,g__Eubacterium
A00002589,g__Lactobacillus
A00003676,g__Parasutterella
A00003675,f__Rhodobacteraceae
A00003672,g__Leptonema
A00003673,g__Shewanella
A00003678,g__Spirochaeta
A00002218,g__Congregibacter
A00002217,g__Ancylobacter
A00002216,g__Lactobacillus
A00002215,g__Lactobacillus
A00002213,g__Echinicola
A00002211,g__Streptococcus
A00004245,g__Actinomyces
A00003295,o__Propionibacteriales
A00003296,g__Abiotrophia
A00003297,g__Leuconostoc
A00003290,f__[Halobacillaceae]
A00003291,g__Streptomyces
A00003078,g__Streptococcus
A00003075,g__Rhizobium
A00003076,g__Treponema
A00003077,o__Solirubrobacterales
A00003070,g__Segniliparus
A00003278,g__Streptococcus
A00003279,f__Bradyrhizobiaceae
A00003272,g__Neisseria
A00003271,g__Blattabacterium
A00003276,p__Synergistetes
A00003277,p__Synergistetes
A00003274,g__Rhodococcus
A00003182,g__Propionibacterium
A00003183,g__Candidatus_Pelagibacter
A00003185,g__Slackia
A00003186,f__Beijerinckiaceae
A00003187,g__Leuconostoc
A00004321,g__Erysipelatoclostridium
A00004320,o__Flavobacteriales
A00003932,g__Helicobacter
A00004323,g__Shewanella
A00004238,g__Granulicella
A00000778,g__Borrelia
A00000777,g__Borrelia
A00000774,g__Bifidobacterium
A00004237,g__Microvirga
A00001919,g__Pyrobaculum
A00001915,g__Ktedonobacter
A00001914,g__Caldilinea
A00001911,o__Cenarchaeales
A00001910,p__Caldiserica
A00001913,g__Oceaniovalibus
A00001912,p__[Caldithrixae]
A00000174,f__Halobacteriaceae
A00000175,g__Neisseria
A00000171,g__Mycoplasma
A00000172n0,g__Mycoplasma
A00000172n1,g__Mycoplasma
A00001235,g__Pantoea
A00000178,g__Neorickettsia
A00001236,c__Alphaproteobacteria
A00000372,g__Bacillus
A00000370,g__Agrobacterium
A00000374n0,g__Corynebacterium
A00000374n1,g__Corynebacterium
A00001339,g__Neisseria
A00000379,g__Rhodopseudomonas
A00001231n0,g__Mycoplasma
A00001231n1,g__Mycoplasma
A00001357,g__Rothia
A00001356,g__Riemerella
A00000198,f__Synechococcaceae
A00001354,f__Hyphomicrobiaceae
A00001353,g__Rhodococcus
A00001896,g__Dysgonomonas
A00001351,g__Pseudoxanthomonas
A00000192,g__Photobacterium
A00000193,g__Photorhabdus
A00000190,g__Pelobacter
A00000191,g__Chlorobium
A00004189,g__Olivibacter
A00000197,f__Synechococcaceae
A00000194,g__Polaromonas
A00001358,g__Ruminococcuse1
A00001335,g__Mycoplasma
A00000540,g__Bacteroides
A00004462,g__Brevundimonas
A00001821,g__Prevotella
A00001820,g__Prevotella
A00001823,g__Prevotella
A00001824,g__Anabaena_Nostoc
A00000516,g__Rhizobium
A00000514,g__Pyrobaculum
A00004072,g__Megasphaera
A00000512,g__Pseudomonas
A00000513,g__Psychrobacter
A00004078,f__Methylococcaceae
A00000518,g__Roseiflexus
A00000519,g__Salinispora
A00000992,f__[Salsuginibacillaceae]
A00000990,g__Archaeoglobus
A00000991,g__Azospirillum
A00000996,g__Citrobacter
A00000994,g__Bifidobacterium
A00000999,o__Solirubrobacterales
A00004428,g__Deinococcus
A00002763,g__Mesorhizobium
A00002689,g__Ruminococcus
A00002938,g__Corynebacterium
A00002936,g__Acinetobacter
A00002934,g__Pseudoalteromonas
A00002930,g__Bradyrhizobium
A00002931,f__Rhodobacteraceae
A00000209,g__Pseudomonas
A00004210,g__Desulfitobacterium
A00004212,f__Micrococcaceae
A00000202,f__Alteromonadaceae
A00000203,g__Pseudoalteromonas
A00000200,f__Synechococcaceae
A00000206,g__Pseudomonas
A00004218,g__Methylophaga
A00000205,g__Pseudomonas
A00001003,g__Edwardsiella
A00001000,g__Cronobacter
A00002768,g__Salmonella
A00002734,g__Klebsiella
A00004459,g__Acinetobacter
A00004458,g__Cardiobacterium
A00002731,g__Faecalibacterium
A00001133,o__Chlamydiales
A00001132,f__Gordoniaceae
A00001131,f__Deinococcaceae
A00001130,g__Thiomonas
A00004325,g__Tannerella
A00001136,f__Flavobacteriaceae
A00004327,g__Candidatus_Pelagibacter
A00001134,g__Xenorhabdus
A00003464,g__Photobacterium
A00002118,g__Prevotella
A00003460,g__Carnobacterium
A00002114,g__Sinorhizobium_Ensifer
A00002443,f__Cyclobacteriaceae
A00002116,g__Actinomyces_1
A00002117,g__Staphylococcus
A00002110,g__Staphylococcus
A00002447,g__Sutterella
A00002112,f__Halobacteroidaceae
A00002445,g__Xanthomonas
A00001645,g__Thiomonas
A00001646,g__Vibrio
A00001641,g__Streptococcus
A00001643,g__Streptococcus
A00001648,o__Pirellulales
A00002598,g__Weissella
A00002599,g__Gordonia
A00003861,g__Peptostreptococcus
A00003860n0,g__Thioalkalivibrio
A00003860n1,g__Thioalkalivibrio
A00003865,g__Oribacterium
A00003864,g__Escherichia
A00002590,g__Vibrio
A00002591,g__Rubrivivax
A00003869,g__Streptococcus
A00002596,g__Sinorhizobium_Ensifer
A00002597,g__Salinispora
A00002846,g__Streptomyces
A00002847,g__Gemella
A00003511,g__Psychrobacter
A00002845,g__Rhizobium
A00002842,g__Weissella
A00002840,f__Comamonadaceae
A00003514,g__Veillonella
A00002020,g__Caldicellulosiruptor
A00002021,g__Enterococcus
A00002022,g__Burkholderia
A00002023,g__Serratia
A00002025,g__Bradyrhizobium
A00002026,f__Rhodobacteraceae
A00002849,g__Corynebacterium
A00003888,g__Blautia
A00003881,f__Flavobacteriaceae
A00003883,f__Methylococcaceae
A00002200,g__Lactobacillus
A00002208,g__Streptococcus
A00002209,g__Spirosoma
A00003083,f__Halobacteroidaceae
A00003082,g__Micromonospora
A00003084,f__Erysipelotrichaceae
A00003089,f__Rhodothermaceae
A00003088,c__Anaerolineae
A00003248,f__Lachnospiraceae
A00003247,g__Klebsiella
A00003246,g__Acetobacter
A00003245,g__Thioalkalimicrobium
A00003242,g__Streptococcus
A00003241,f__[Acetivibrionaceae]
A00002961,g__Buchnera
A00001859,o__Desulfobacterales
A00003649,g__Tetragenococcus
A00002962,g__Actinomyces
A00003643,g__Corynebacterium
A00003641,f__Rhodobacteraceae
A00003640,g__Neisseria
A00003646,f__Alteromonadaceae
A00003644,g__Thermus
A00002968,g__Desulfovibrio
A00004305,g__Flavobacterium
A00000173,g__Myxococcus
A00004503,f__Nostocaceae
A00000179,g__Nitrobacter
A00000747,g__Staphylococcus
A00000748,g__Stenotrophomonas
A00003112,f__Microbacteriaceae
A00002469,f__Lactobacillaceae
A00001908,f__Phycisphaeraceae
A00001906,g__Leptospirillum
A00001907,g__Ignavibacterium
A00001904,g__Prevotella
A00001905,g__Prevotella
A00001902,g__Prevotella
A00001903,g__Prevotella
A00001900,g__Paraprevotella
A00001901,g__Pantoea
A00002789,f__Micromonosporaceae
A00000695,g__Borrelia
A00000694,g__Bifidobacterium
A00000697,g__Brucella
A00000696,g__Borrelia
A00000691,g__Akkermansia
A00000342,p__Euryarchaeota
A00000693,g__Anaeromyxobacter
A00000692,g__Alteromonas
A00000699,g__Burkholderia
A00000698,g__Burkholderia
A00000349,g__Pyrococcus
A00000348,g__Pyrobaculum
A00004196,f__Marinilabiaceae
A00004197,g__Amycolatopsis
A00004195,g__Collinsella
A00004192,f__Holophagaceae
A00004193,g__Acetobacterium
A00004190,p__Synergistetes
A00004187,g__Rhodobacter
A00004198,g__Brevibacterium
A00004199,g__Lachnoclostridium
A00000199,f__Synechococcaceae
A00004181,g__Corynebacterium
A00002630,g__Lactobacillus
A00001830,g__Sulfurimonas
A00001831,f__Synechococcaceae
A00001837,g__Thermotoga
A00000523,f__Sphingomonadaceae
A00000522,g__Escherichia
A00001838,c__Oxyphotobacteria
A00000520,g__Shewanella
A00000527,f__Synechococcaceae
A00000525,g__Streptococcus
A00004062,g__Bradyrhizobium
A00004063,o__Rhizobiales
A00004066,g__Roseburia
A00002699,f__[Acetivibrionaceae]
A00004188,g__Paenibacillus
A00002698,g__Bradyrhizobium
A00002907,g__Acidithiobacillus
A00001348,g__Propionibacterium
A00001349,g__Pseudoalteromonas
A00004204,g__Gordonia
A00004203,g__Megasphaera
A00000239,g__Shewanella
A00000238,g__Shewanella
A00001340,o__Campylobacterales
A00001341,f__Thermaceae
A00001342,g__Odoribacter
A00001344,g__Paludibacter
A00001345,g__Pantoea
A00001346,f__Sphingobacteriaceae
A00001347,g__Planctomyces
A00001011,f__Geodermatophilaceae
A00001012,g__Gordonia
A00001013,o__Myxococcales
A00001014,f__Halobacteriaceae
A00001015,f__Halothiobacillaceae
A00001016,g__Hydrogenobacter
A00001017,g__Klebsiella
A00001018,g__Kribbella
A00002691,g__Desulfotomaculum
A00002690,g__Acinetobacter
A00002696,f__Xanthomonadaceae
A00002694,g__Pseudomonas
A00000839,g__Ectothiorhodospira
A00000838,g__Thermotoga
A00000831,g__Streptococcus
A00000830,g__Shewanella
A00000833,g__Streptococcus
A00000835,g__Thermodesulfovibrio
A00000834,g__Thermococcus
A00000837,g__Thermosipho
A00000836,c__Thermomicrobia
A00004338,g__Neisseria
A00001128,g__Desulfurococcus
A00004449,g__Thiothrix
A00001124,g__Thermoanaerobacter
A00001125,g__Thermoanaerobacter
A00001126,f__Streptosporangiaceae
A00001127,g__Thermocrinis
A00001120,g__Streptococcus
A00001121,g__Streptomyces
A00001122,f__Syntrophomonadaceae
A00001123,f__Peptococcaceae
A00004178,g__Kribbella
A00004179,g__Streptomyces
A00002477,g__Desulfosporosinus
A00002475,g__Meiothermus
A00002472,g__Lachnoclostridium
A00002470,g__Selenomonas
A00001656,f__Flavobacteriaceae
A00001657,g__Chlorobium
A00001658,g__Crocosphaera
A00001659,g__Desulfuromonas
A00003874,g__Coprococcus
A00003875,g__Prevotella
A00003873,f__Rhodobacteraceae
A00002873,f__Promicromonosporaceae
A00002872,f__Methylophilaceae
A00002871,g__Ectothiorhodospira
A00003878,g__Saccharomonospora
A00003879,g__Dialister
A00003505,g__Legionella
A00003507,f__Methylococcaceae
A00002059,g__Lactobacillus
A00002058,g__Chloroflexus
A00003502,g__Desulfovibrio
A00003503,f__Rikenellaceae
A00002055,f__Comamonadaceae
A00002054,g__Gluconacetobacter
A00002057,g__Neisseria
A00002056,f__Neisseriaceae
A00003898,g__Mycobacterium
A00003589,g__Candidatus_Pelagibacter
A00003704,g__Terriglobus
A00003895,k__Bacteria
A00002275,g__Streptococcus
A00002274,g__Lysinibacillus
A00002277,g__Desulfosarcina
A00002276,g__Actinobacillus
A00002279,g__Pseudomonas
A00003700,g__Staphylococcus
A00001984,f__Rhodocyclaceae
A00000102,g__Frankia
A00001982,f__Cenarchaeaceae
A00003476,g__Brachyspira
A00003477,g__Novosphingobium
A00003091,g__Megasphaera
A00003096,f__Rhodobacteraceae
A00000459,g__Methanococcus
A00003094,o__Burkholderiales
A00003095,g__Amycolatopsis
A00000458,g__Lactococcus
A00000457,f__Sulfolobaceae
A00003252,g__Candidatus_Sulcia
A00003254,f__Nocardioidaceae
A00003256,g__Rickettsia
A00000456,g__Herminiimonas
A00002301,g__Succinatimonas
A00002300,f__Veillonellaceae
A00002302,g__Rhodanobacter
A00002305,g__Selenomonas
A00002306,f__Pseudoalteromonadaceae
A00003655,f__Chromatiaceae
A00001989,g__Asticcacaulis
A00003651,f__Chromatiaceae
A00003653,g__Photobacterium
A00000859,g__Corynebacterium
A00000851,g__Brachyspira
A00000755,g__Wolbachia
A00003453n0,g__Magnetospirillum
A00003453n1,g__Magnetospirillum
A00000752,g__Sulfurihydrogenibium
A00004507,c__Oxyphotobacteria
A00000759,f__[Endomicrobiaceae]
A00001933,f__Halobacteriaceae
A00001932,f__Sulfolobaceae
A00001931,f__Halobacteriaceae
A00001937,f__Halobacteriaceae
A00001936,f__Thermoplasmataceae
A00001935,f__Halobacteriaceae
A00001934,f__Thermococcaceae
A00001939,f__Thermococcaceae
A00001938,o__Cenarchaeales
A00003812,g__Roseovarius
A00000350,g__Pyrococcus
A00000351,g__Pyrococcus
A00000352,g__Sulfolobus
A00000354,g__Sulfolobus
A00000355,g__Thermococcus
A00000356,g__Thermoplasma
A00000357,g__Thermoplasma
A00003367,f__Thermoanaerobacteraceaee1
A00000682,g__Pyrobaculum
A00000680,g__Thermoanaerobacter
A00003817,g__Frankia
A00004164,g__Leuconostoc
A00001805,g__Fusobacterium
A00000539n0,g__Bacillus
A00000539n1,g__Bacillus
A00000534,g__Alkaliphilus
A00000532,g__Methanocella
A00000533,f__Pasteurellaceae
A00004354,g__Desulfovibrio
A00004054,g__Staphylococcus
A00004163,g__Sulfobacillus
A00004058,g__Actinomyces_1
A00001240,f__Xanthobacteraceae
A00001244,g__Sulfurimonas
A00001248,g__Vulcanisaeta
A00004351,f__Lachnospiraceae
A00002915,f__Beijerinckiaceae
A00004239,g__Peptoniphilus
A00002917,f__Veillonellaceae
A00002912,g__Micrococcus
A00002918,g__Lactobacillus
A00004235,g__Bacteroides
A00004234,g__Paenibacillus
A00000224,g__Rhodospirillum
A00000227,g__Rickettsia
A00000228,g__Rickettsia
A00000229,g__Rickettsia
A00001337n0,g__Ureaplasma
A00001337n1,g__Ureaplasma
A00001331,f__Methanobacteriaceae
A00001330,g__Mesorhizobium
A00001333,g__Micromonospora
A00001065,g__Candidatus_Puniceispirillum
A00001796,g__Flexispira
A00001795,f__Helicobacteraceae
A00001794,g__Fusobacterium
A00002688,g__Peptoniphilus
A00001060,f__Alicyclobacillaceae
A00001063,g__Brachyspira
A00002684,g__Finegoldia
A00001069,g__Cellulomonas
A00001068,g__Caulobacter
A00002682,g__Methyloversatilis
A00003634,f__Sphingomonadaceae
A00000822,g__Mycobacterium
A00000823,g__Pseudomonas
A00000820,g__Methylobacterium
A00000821,g__Methylocella
A00000826,f__Rhodospirillales
A00000654,g__Francisella
A00004219,g__Peptoclostridium
A00001483,g__Chlamydophila
A00001481,g__Carnobacterium
A00001480,g__Capnocytophaga
A00001487,f__Lachnospiraceae
A00004308,g__Mycobacterium
A00004307,g__Vibrio
A00004306,g__Peptoclostridium
A00001489,f__Oxalobacteraceae
A00001488,f__Lachnospiraceae
A00004302,o__Rhizobiales
A00004300,g__Spirochaeta
A00002461,g__Gemella
A00001669,g__Polaribacter
A00002463,f__Alteromonadaceae
A00002464,g__Roseovarius
A00002465,g__Marinomonas
A00002466,g__Desulfosporosinus
A00002467,g__Maritimibacter
A00001662,f__Flavobacteriaceae
A00001665,g__Psychroflexus
A00001664,g__Polaribacter
A00001468,g__Agrobacterium
A00001461,g__Marinobacter
A00001463,g__Acidiphilium
A00001462,g__Sulfolobus
A00001464,g__Acidithiobacillus
A00001467,g__Aeromonas
A00001466,g__Aerococcus
A00002869,g__Citrobacter
A00002864,g__Deinococcus
A00003229,g__Gluconacetobacter
A00002861n0,g__Alteromonas
A00002861n1,g__Alteromonas
A00003228,g__Blattabacterium
A00002048,f__Lachnospiraceae
A00002049,o__Synechococcales
A00002045,g__Amycolatopsis
A00002042,g__Streptomyces
A00003311n0,g__Glaciecola
A00003311n1,g__Glaciecola
A00003313,g__Prevotella
A00002814,f__Methylococcaceae
A00003315,g__Ectothiorhodospira
A00003314,g__Halomonas
A00003318,f__Myxococcaceae
A00002267,g__Faecalibacterium
A00002262,g__Rubrivivax
A00002269,g__Leptotrichia
A00003755,g__Desulfotomaculum
A00003799,g__Arcanobacterium
A00003794,g__Serratia
A00003797,g__Desulfotomaculum
A00003796,p__Thermodesulfobacteria
A00003790,f__Cytophagaceae
A00003793,g__Helicobacter
A00003792,g__Frankia
A00003409,g__Providencia
A00003405,g__Cupriavidus
A00003404,g__Streptomyces
A00003407,g__Gemella
A00003400,g__Nitratireductor
A00003403,g__Lactobacillus
A00001431n0,g__Mycoplasma
A00001431n1,g__Mycoplasma
A00003224,f__Isosphaeraceae
A00003226,o__Oceanospirillales
A00003222,g__Pseudomonas
A00002313,g__Leisingera
A00002310,g__Burkholderia
A00002316,g__Candidatus_Pelagibacter
A00002317,g__Vibrio
A00001439,g__Ruminococcuse1
A00003138,g__Anaerotruncus
A00003130,f__Aerococcaceae
A00003132,g__Peptoniphilus
A00003134,g__Citromicrobium
A00004312,f__Rhodobacteraceae
A00004133,g__Oribacterium
A00004329,g__Acetobacter
A00003230,g__Methylocystis
A00001924,g__Sulfolobus
A00001925,f__Halobacteriaceae
A00001926,f__Cenarchaeaceae
A00001927,f__Halobacteriaceae
A00001920,f__Halobacteriaceae
A00001921,f__Methanomicrobiaceae
A00001922,f__Halobacteriaceae
A00001923,f__Halobacteriaceae
A00001973,f__Methanomicrobiaceae
A00001928,f__Halobacteriaceae
A00001929,f__Halobacteriaceae
A00004322,g__Selenomonas
A00000327,g__Xylella
A00000326,g__Xanthomonas
A00000321,g__Xanthomonas
A00000320,f__Helicobacteraceae
A00000322,g__Xanthomonas
A00004455,g__Streptomyces
A00000406,f__Ectothiorhodospiraceae
A00001818,g__Mycoplasma
A00001819,o__Chlamydiales
A00001979,f__Halobacteriaceae
A00001810,g__Bacteroides
A00002561,f__Marinilabiaceae
A00001813,g__Anabaena_Nostoc
A00001815,s__nucleatum
A00001816,g__Hydrogenobaculum
A00001817,s__goodfellowii
A00004040,g__Streptomyces
A00004044,g__Prevotella
A00004045,g__Cellulomonas
A00002442,g__Candidatus_Portiera
A00000032,g__Bradyrhizobium
A00000789,p__[Coprothermobacteria]
A00000787,f__[Acetivibrionaceae]
A00000786,g__Chloroflexus
A00000784,f__Methanomicrobiaceae
A00000783,f__Porphyromonadaceae
A00001250,g__Corynebacterium
A00002441,g__Rhodospirillum
A00001255,g__Geobacter
A00002446,g__Granulicatella
A00001259,g__Lactobacillus
A00003468,g__Synechococcus
A00004228,g__Sinorhizobium_Ensifer
A00004229,f__Chromatiaceae
A00004224,f__Neisseriaceae
A00004225,g__Methylomonas
A00000251,f__Sphingomonadaceae
A00000250,f__Enterobacteriaceae
A00001328,g__Leuconostoc
A00001329,o__Cytophagales
A00001327,f__Cytophagaceae
A00001324,f__Rhodobacteraceae
A00001322,f__Intrasporangiaceae
A00001323,f__Isosphaeraceae
A00001321,f__Fusobacteriaceae
A00001076,g__Desulfurivibrio
A00002673,f__Thermoactinomycetaceae
A00001075,o__Deferribacterales
A00001072,f__Puniceicoccaceae
A00001073,f__Deferribacteraceae
A00001070,f__[Acetivibrionaceae]
A00001071,g__Comamonas
A00002678,g__Enterococcus
A00004314,g__Providencia
A00001079,g__Erwinia
A00000819,g__Methylobacterium
A00000818,f__Staphylococcaceae
A00000816,g__Klebsiella
A00000813,f__Halanaerobiaceae
A00000812,g__Haemophilus
A00000810,g__Geobacter
A00001494,g__Desulfotomaculum
A00001495,f__Coriobacteriaceae
A00001496,g__Klebsiella
A00001497,g__Erysipelothrix
A00001490,g__Corynebacterium
A00001492,g__Cupriavidus
A00004318,g__Vibrio
A00004319,g__Lactobacillus
A00001498,g__Francisella
A00001499,g__Gallibacterium
A00002415,g__Thermus
A00002414,f__Rhodobacteraceae
A00002417,g__Buchnera
A00002416,g__Blautia
A00002411,g__Arthrobacter
A00002410,g__Lactobacillus
A00002412,g__Veillonella
A00001675,f__Phormdiaceae
A00001676,g__Anabaena_Nostoc
A00001677,f__Cytophagaceae
A00001670,g__Desulfurivibrio
A00001671,g__Stigmatella
A00001672,g__Mariprofundus
A00002787,g__Mesorhizobium
A00002782,g__Coprococcus
A00001472,g__Blattabacterium
A00001473,g__Buchnera
A00001470,o__Corynebacteriales
A00001471,g__Bacillus
A00001476,o__Rickettsiales
A00001474,g__Burkholderia
A00001475,g__Burkholderia
A00002890,g__Enterobacter
A00002893,g__Anaerococcus
A00002892,f__Dermatophilaceae
A00002895,g__Nocardia
A00002896,f__Deferribacteraceae
A00002898,g__Cytophaga
A00002073,g__Methylomonas
A00002070,g__Atopobium
A00002077,g__Bacillus
A00002074,g__Streptococcus
A00001782,g__Treponema
A00004418,g__Pseudoalteromonas
A00002528,f__Enterobacteriaceae
A00002259,f__Ruminococcaceae
A00003307,g__Saccharomonospora
A00003304,g__Mannheimia
A00003305,f__[Barnesiellaceae]
A00002252,g__Methylobacterium
